Task ID,Task,Concept,Route,Task Scope,Engineering Domain,Work Pattern,Start,Finish,Prior FTE-years,Revised FTE-years,Planned Labor Hours,Blended Loaded Rate ($000/FTE-year),Prior Labor Cost ($000),Revised Labor Cost ($000),External Engineering & Lab ($000),"Software, Compute & Data ($000)","Equipment, Materials & Fabrication ($000)","Facility, Test & Field Operations ($000)",Regulatory Review Fees ($000),"Legal, Hearing & Advisory ($000)",Travel & Field Support ($000),Other Direct ($000),Risk Allowance ($000),Prior Total Cost ($000),Revised Total Cost ($000),Allocated Program Package Share ($000),Fully Burdened Task View ($000),Low Estimate ($000),High Estimate ($000),Total Delta ($000),Total Change (%),Estimate Class,Estimate Method
P-3.15.d,AOO Transients (Non-LOCA) - Thermal Limit & Fuel Criteria,Power Reactor,shared_program,power_reactor_engineering,thermal_hydraulics,analysis_model,2029-10-01,2032-12-30,0.550595,7.0,11760.0,252.249,112.579508,1765.740989,225.0,200.0,0.0,0.0,0.0,0.0,25.0,50.0,339.861148,112.579508,2605.602137,1918.221073,4523.82321,2084.48171,3647.842992,2493.022629,2214.46,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.e,LOCA Analyses (Small/Medium/Large Break) & ECCS Criteria (50.46),Power Reactor,shared_program,power_reactor_engineering,thermal_hydraulics,analysis_model,2030-01-01,2032-09-30,0.574213,8.0,13440.0,252.248,117.408201,2017.982874,270.0,240.0,0.0,0.0,0.0,0.0,30.0,60.0,392.697431,117.408201,3010.680305,2192.252655,5202.93296,2408.544244,4214.952427,2893.272104,2464.28,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.f,ATWS Analyses (10 CFR 50.62),Power Reactor,shared_program,power_reactor_engineering,safety_analysis,analysis_model,2029-10-01,2032-12-30,0.272641,1.132,1901.8,260.0,57.690836,294.32,87.165,77.48,0.0,0.0,0.0,0.0,9.685,19.37,73.203,57.690836,561.223,297.801864,859.024864,448.9784,785.7122,503.532164,872.81,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.g,Containment Response & Mass/Energy Releases (Interfaces to Ch.6),Power Reactor,shared_program,power_reactor_engineering,thermal_hydraulics,analysis_model,2029-01-01,2033-06-30,1.029683,1.609,2703.1,252.248,210.537446,405.86713,125.874,111.888,0.0,0.0,0.0,0.0,13.986,27.972,102.83807,210.537446,788.425199,440.913553,1229.338752,630.74016,1103.795279,577.887753,274.48,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.h,Radiological Consequence Analyses (AST/TID) & Habitability,Power Reactor,shared_program,power_reactor_engineering,safety_analysis,analysis_model,2030-04-01,2032-06-30,0.210192,1.925,3234.0,260.0,44.476627,500.5,270.0,240.0,0.0,0.0,0.0,0.0,30.0,60.0,165.075,44.476627,1265.575,506.410363,1771.985363,1012.46,1771.805,1221.098373,2745.48,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.i,Setpoint/Allowable Value Derivation & Tech Spec Interfaces,Power Reactor,shared_program,power_reactor_engineering,instrumentation_controls,analysis_model,2029-04-01,2033-09-30,0.493481,1.118,1878.2,260.0,104.42058,290.68,83.8125,74.5,0.0,0.0,0.0,0.0,9.3125,18.625,71.5395,104.42058,548.4695,269.59749,818.06699,438.7756,767.8573,444.04892,425.25,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.j,Best-Estimate + Uncertainty (BEPU) / Sensitivity Studies,Power Reactor,shared_program,power_reactor_engineering,safety_analysis,analysis_model,2030-07-01,2033-03-31,0.241582,1.153,1937.0,260.0,51.118751,299.78,87.165,77.48,0.0,0.0,0.0,0.0,9.685,19.37,74.022,51.118751,567.502,303.313814,870.815814,454.0016,794.5028,516.383249,1010.16,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.k,"Results, Margins & Cross-Chapter Consistency",Power Reactor,shared_program,power_reactor_engineering,safety_analysis,analysis_model,2030-10-01,2033-03-31,0.220841,1.087,1826.2,260.0,46.729956,282.62,86.58,76.96,0.0,0.0,0.0,0.0,9.62,19.24,71.253,46.729956,546.273,285.9637,832.2367,437.0184,764.7822,499.543044,1069.0,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.15.l,"FSAR Chapter 15 Authoring, Peer Review & Records",Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,analysis_model,2029-07-01,2033-12-30,0.902123,1.65,2772.0,260.0,190.889227,429.0,77.625,69.0,0.0,0.0,0.0,0.0,8.625,17.25,90.225,190.889227,691.725,361.721688,1053.446688,553.38,968.415,500.835773,262.37,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.a,Requirements Harvest & Traceability to TS Items,Power Reactor,shared_program,power_reactor_engineering,systems_engineering,design_engineering,2030-01-01,2031-12-31,0.10095,0.787,1322.2,247.785,20.604698,195.006555,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,44.895983,20.604698,344.202538,143.779586,487.982124,275.362031,481.883554,323.59784,1570.51,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.b,TS Drafting Using STS Templates,Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,design_engineering,2031-10-01,2033-06-30,0.115296,0.702,1179.4,260.0,24.396633,182.52,65.96975,29.98625,0.0,0.0,0.0,0.0,9.5956,14.3934,45.36975,24.396633,347.83475,128.25113,476.08588,278.2678,486.96865,323.438117,1325.75,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.c,Setpoint / Allowable Value Derivation & Tables (RG 1.105),Power Reactor,shared_program,power_reactor_engineering,instrumentation_controls,design_engineering,2031-01-01,2033-03-31,0.120712,0.85,1428.0,260.0,25.542659,221.0,71.70625,32.59375,0.0,0.0,0.0,0.0,10.43,15.645,52.70625,25.542659,404.08125,170.813019,574.894269,323.265,565.71375,378.538591,1481.99,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.d,Risk-Informed AOT/CT & STI Evaluations (RG 1.177 / 1.174),Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,analysis_model,2030-10-01,2032-12-31,0.129114,0.773,1298.6,260.0,27.320522,200.98,77.625,69.0,0.0,0.0,0.0,0.0,8.625,17.25,56.022,27.320522,429.502,169.455911,598.957911,343.6016,601.3028,402.181478,1472.09,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.e,COLR & Operating Limits Integration,Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,design_engineering,2031-07-01,2033-09-30,0.137037,0.731,1228.1,260.0,28.997029,190.06,65.96975,29.98625,0.0,0.0,0.0,0.0,9.5956,14.3934,46.50075,28.997029,356.50575,133.546899,490.052649,285.2046,499.10805,327.508721,1129.46,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.f,Operability Determinations & Functionality Guidance,Power Reactor,shared_program,power_reactor_engineering,operations_maintenance,operations_program,2034-07-01,2036-03-31,0.152777,0.696,1169.3,260.0,32.327613,180.96,33.525,14.9,0.0,0.0,0.0,0.0,7.45,18.625,38.319,32.327613,293.779,127.152829,420.931829,235.0232,411.2906,261.451387,808.76,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.g,"Internal Consistency, Verification & Peer Review",Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,design_engineering,2032-01-01,2033-12-31,0.088415,0.836,1404.5,260.0,18.708614,217.36,75.865212,34.484187,0.0,0.0,0.0,0.0,11.03494,16.552411,53.294512,18.708614,408.591262,152.72911,561.320372,326.87301,572.027767,389.882648,2083.97,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.16.h,"Submittal Packaging, RAIs & Configuration Control",Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,licensing_product,2030-04-01,2033-06-30,0.257573,1.1,1848.0,260.0,54.502447,286.0,77.1075,15.4215,0.0,0.0,0.0,30.843,12.3372,18.5058,66.03225,54.502447,506.24725,200.956493,707.203743,404.9978,708.74615,451.744803,828.85,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.a,"QA Organization, Responsibilities & Interfaces",Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2029-01-01,2034-03-30,0.510771,0.825,1386.0,209.821,87.092339,173.102055,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,41.610308,87.092339,319.012363,150.71737,469.729733,255.209891,446.617309,231.920024,266.29,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.b,QA Program Description (QAPD/QATR) & Manual,Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2029-01-01,2034-06-30,0.531094,0.825,1386.0,209.821,90.557693,173.102148,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,41.610322,90.557693,319.01247,150.71737,469.72984,255.209976,446.617458,228.454777,252.28,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.c,Design Control (Appendix B III) & Configuration Management,Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2029-01-01,2034-06-30,0.994901,1.343,2256.2,209.676,169.522986,281.595007,57.75,26.25,0.0,0.0,0.0,0.0,8.4,12.6,57.989251,169.522986,444.584258,245.34526,689.929518,355.667406,622.417961,275.061272,162.26,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.d,Procurement Document Control & Supplier Qualification,Power Reactor,shared_program,power_reactor_engineering,procurement_fabrication,procurement_fabrication,2031-10-01,2035-03-31,0.365014,1.101,1849.7,211.12,62.631668,232.442681,70.9389,11.82315,70.9389,70.9389,0.0,0.0,11.82315,0.0,70.335852,62.631668,539.241533,201.141356,740.382889,431.393227,754.938146,476.609865,760.97,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.e,Commercial-Grade Dedication (CGD),Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2030-07-01,2034-06-30,0.243615,0.813,1365.8,211.228,41.823012,171.72825,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,41.404238,41.823012,317.432487,148.520768,465.953255,253.94599,444.405482,275.609475,658.99,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.f,Software QA (NQA-1 Subpart 2.7) & Tool Qualification,Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2031-10-01,2034-06-30,0.43439,0.897,1507.0,211.122,74.53673,189.376877,36.225,6.0375,36.225,36.225,0.0,0.0,6.0375,0.0,46.519032,74.53673,356.645909,163.875236,520.521145,285.316727,499.304272,282.109179,378.48,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.g,"Instructions, Procedures, & Drawings (Criterion VI)",Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2030-10-01,2033-12-31,0.177314,0.797,1339.0,211.233,30.441425,168.352664,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,40.8979,30.441425,313.550564,145.606464,459.157028,250.840451,438.970789,283.109139,930.01,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.h,Identification & Control of Items; M&TE/Calibration,Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2031-01-01,2034-06-30,0.193881,0.807,1355.8,211.233,33.285627,170.464822,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,41.214723,33.285627,315.979545,147.433341,463.412886,252.783636,442.371363,282.693918,849.3,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.i,"Inspection, Test, & Special Processes (Criteria X & IX)",Power Reactor,shared_program,power_reactor_engineering,quality_configuration,test_experiment,2032-04-01,2034-06-30,0.336747,0.827,1389.4,215.333,59.29193,178.080018,68.175,11.3625,68.175,68.175,0.0,0.0,11.3625,0.0,60.799503,59.29193,466.129521,181.304514,647.434035,372.903617,652.581329,406.837591,686.16,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.j,"Audits, Surveillances & Self-Assessments",Power Reactor,shared_program,power_reactor_engineering,quality_configuration,analysis_model,2029-04-01,2034-09-30,0.482203,0.855,1436.4,211.235,82.786016,180.60627,67.05,59.6,0.0,0.0,0.0,0.0,7.45,14.9,49.44094,82.786016,379.047211,187.437602,566.484813,303.237768,530.666095,296.261194,357.86,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.k,"Nonconformance, Corrective Action (CAP) & 10 CFR 21",Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2032-01-01,2034-12-31,0.249223,0.787,1322.2,211.233,42.786813,166.240286,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,40.581043,42.786813,311.121329,143.779586,454.900915,248.897063,435.56986,268.334516,627.14,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.l,"Records, Document Control & Data Retention",Power Reactor,shared_program,power_reactor_engineering,quality_configuration,design_engineering,2029-07-01,2035-03-31,0.556752,0.814,1367.5,211.05,95.499436,171.794876,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,41.414231,95.499436,317.509107,148.70563,466.214737,254.007286,444.51275,222.009671,232.47,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.m,"Training, Qualification & Indoctrination",Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,licensing_product,2036-04-01,2038-12-31,0.296916,1.1,1848.0,211.117,50.946191,232.228236,88.673625,17.734725,0.0,0.0,0.0,35.46945,14.18778,21.28167,61.436323,50.946191,471.011809,200.956493,671.968302,376.809447,659.416532,420.065618,824.53,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.17.n,"FSAR Chapter 17 Drafting, Reviews & Submittal",Power Reactor,shared_program,power_reactor_engineering,licensing_authorization,design_engineering,2032-10-01,2034-03-31,0.415047,1.65,2772.0,260.0,87.823946,429.0,65.96975,29.98625,0.0,0.0,0.0,0.0,9.5956,14.3934,82.34175,87.823946,631.28675,301.434746,932.721496,505.0294,883.80145,543.462804,618.81,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.a,HFE Program Plan (HFEPP) & Governance,Power Reactor,shared_program,power_reactor_engineering,human_factors,operations_program,2031-01-01,2035-09-30,0.473781,0.847,1423.0,221.428,86.552869,187.549607,33.75,15.0,0.0,0.0,0.0,0.0,7.5,18.75,39.382441,86.552869,301.932048,154.74085,456.672898,241.545638,422.704867,215.379179,248.84,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.b,Operating Experience Review (OER),Power Reactor,shared_program,power_reactor_engineering,human_factors,design_engineering,2030-01-01,2032-09-30,0.188159,0.797,1339.0,221.671,34.405461,176.671941,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,42.145791,34.405461,323.117732,145.606464,468.724196,258.494186,452.364825,288.712271,839.15,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.c,Functional Requirements Analysis & Function Allocation (FRA/FA),Power Reactor,shared_program,power_reactor_engineering,systems_engineering,design_engineering,2029-01-01,2032-03-30,0.544278,0.888,1491.8,247.882,111.124095,220.119609,57.365,26.075,0.0,0.0,0.0,0.0,8.344,12.516,48.662941,111.124095,373.08255,162.222347,535.304897,298.46604,522.31557,261.958455,235.74,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.d,Task Analysis (Normal/Abnormal/Emergency) & TIHA,Power Reactor,shared_program,power_reactor_engineering,human_factors,analysis_model,2029-10-01,2033-03-30,0.3991,0.858,1441.4,221.519,72.934652,190.06293,67.05,59.6,0.0,0.0,0.0,0.0,7.45,14.9,50.85944,72.934652,389.92237,188.090058,578.012428,311.937896,545.891317,316.987718,434.62,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.e,"Staffing, Qualifications & Workload",Power Reactor,shared_program,power_reactor_engineering,human_factors,operations_program,2033-07-01,2036-03-31,0.398221,0.923,1550.6,221.518,72.773785,204.46086,25.7025,4.28375,25.7025,25.7025,0.0,0.0,4.28375,0.0,43.520379,72.773785,333.656239,168.616417,502.272656,266.924991,467.118735,260.882454,358.48,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.f,HSI Style Guide & Alarm Philosophy,Power Reactor,shared_program,power_reactor_engineering,human_factors,operations_program,2032-07-01,2035-06-30,0.25384,0.803,1349.0,221.671,46.41544,178.001982,33.525,14.9,0.0,0.0,0.0,0.0,7.45,18.625,37.875297,46.41544,290.377279,146.69389,437.071169,232.301823,406.528191,243.961839,525.6,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.g,"HSI Detailed Design - Displays, Controls, Alarms & Procedures Hooks",Power Reactor,shared_program,power_reactor_engineering,human_factors,design_engineering,2030-07-01,2032-12-31,0.310882,0.903,1517.0,221.516,56.812457,200.028956,65.96975,29.98625,0.0,0.0,0.0,0.0,9.5956,14.3934,47.996093,56.812457,367.970049,164.962663,532.932712,294.37604,515.158069,311.157592,547.69,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.h,Procedures Integration (EOPs/AOPs/Normal) & HSI Linkage,Power Reactor,shared_program,power_reactor_engineering,human_factors,operations_program,2033-01-01,2035-03-31,0.188697,0.777,1305.4,221.671,34.503837,172.238521,33.525,14.9,0.0,0.0,0.0,0.0,7.45,18.625,37.010778,34.503837,283.749299,141.952709,425.702008,226.999439,397.249019,249.245462,722.37,Engineering planning estimate,Bottom-up activity-based estimate by work package
P-3.18.i,Training Integration (SAT) & Simulator Scenarios,Power Reactor,shared_program,power_reactor_engineering,human_factors,licensing_product,2033-04-01,2035-09-30,0.213193,1.1,1848.0,221.671,38.983009,243.83833,67.05,13.41,0.0,0.0,0.0,26.82,10.728,16.092,56.69075,38.983009,434.629079,200.956493,635.585572,347.703264,608.480711,395.646071,1014.92,Engineering planning estimate,Bottom-up activity-based estimate by work package
